Tank,ColorID,ID,Temp,Treatment,Trial,Trial_date,Length,Weight,Notes,Ethovision_trial,DistMove,TimeMove,TimeNotMove,FreqArena,TimeArena,FreqPartial,TimePartial
E_10_3,Pink,E_10_3_Pink,10,exposed,Pre3,21/02/2024,7.1,3.6,,15,372.818,49.7163,1.66833,12,53.5535,19,26.6933
E_10_3,Yellow,E_10_3_Yellow,10,exposed,Pre3,21/02/2024,7.8,4.5,,38,566.877,65.0632,4.67121,13,73.7383,23,26.6926
C_10_4,Blue,C_10_4_Blue,10,control,Pre3,22/02/2024,7.8,4.9,,16,2863.62,273.94,17.5175,40,298.631,71,83.9171
C_10_4,Orange,C_10_4_Orange,10,control,Pre3,22/02/2024,8.2,5.9,,17,3412.56,394.894,53.5535,24,453.786,39,83.5834
C_10_4,Pink,C_10_4_Pink,10,control,Pre3,22/02/2024,7.5,4.4,,18,864.301,107.774,3.33666,34,119.453,50,55.3886
C_10_4,Yellow,C_10_4_Yellow,10,control,Pre3,22/02/2024,7.5,4.4,camera malfunction,MISSING,,,,,,,
E_10_4,Blue,E_10_4_Blue,10,exposed,Pre3,22/02/2024,6.7,3.1,,19,840.026,84.4176,17.5175,10,103.603,15,35.035
E_10_4,Orange,E_10_4_Orange,10,exposed,Pre3,22/02/2024,7.2,3.7,,20,516.653,64.3976,5.005,13,72.0719,21,37.5375
E_10_4,Pink,E_10_4_Pink,10,exposed,Pre3,22/02/2024,7.9,4.9,,21,2435.19,274.274,52.7193,29,331.998,51,103.77
E_10_4,Yellow,E_10_4_Yellow,10,exposed,Pre3,22/02/2024,8.4,6,,22,3243.6,354.353,118.285,41,481.48,76,110.277
C_10_5,Blue,C_10_5_Blue,10,control,Pre3,22/02/2024,7.9,4.5,,23,813.132,72.2388,2.002,10,76.4096,17,23.6903
C_10_5,Orange,C_10_5_Orange,10,control,Pre3,22/02/2024,8.1,5.5,,24,656.351,65.7323,5.17183,16,74.9081,23,38.2048
C_10_5,Pink,C_10_5_Pink,10,control,Pre3,22/02/2024,7.9,4.8,,25,992.572,99.2658,7.00699,20,112.279,31,38.5385
C_10_5,Yellow,C_10_5_Yellow,10,control,Pre3,22/02/2024,7.7,4.7,,26,613.425,67.2337,3.83716,18,74.5744,27,32.1988
E_10_5,Blue,E_10_5_Blue,10,exposed,Pre3,22/02/2024,8.5,5.8,,27,2798.37,225.392,13.8472,33,245.912,59,78.2448
E_10_5,Orange,E_10_5_Orange,10,exposed,Pre3,22/02/2024,7,3.6,,28,2565.27,304.137,173.507,24,481.814,50,109.276
E_10_5,Pink,E_10_5_Pink,10,exposed,Pre3,22/02/2024,6.8,3.2,,29,1317.58,157.157,27.027,16,187.354,24,40.04
E_10_5,Yellow,E_10_5_Yellow,10,exposed,Pre3,22/02/2024,7.5,4.7,,30,765.552,104.771,199.866,20,309.308,31,216.716
C_10_6,Blue,C_10_6_Blue,10,control,Pre3,22/02/2024,7.7,4.4,,41,3503.12,385.218,17.6843,41,410.41,81,116.783
C_10_6,Orange,C_10_6_Orange,10,control,Pre3,22/02/2024,8.4,6.3,,42,2008.15,200.367,16.5165,27,223.056,40,71.0709
C_10_6,Pink,C_10_6_Pink,10,control,Pre3,22/02/2024,7.5,4.7,,43,3379.59,414.247,89.7563,18,507.173,40,92.5924
C_10_6,Yellow,C_10_6_Yellow,10,control,Pre3,22/02/2024,8.0,5.6,,44,2175.97,309.475,56.8901,39,374.707,72,108.275
E_10_6,Blue,E_10_6_Blue,10,exposed,Pre3,22/02/2024,7.6,5.2,,45,944.914,109.443,6.17283,23,119.786,34,52.3856
E_10_6,Orange,E_10_6_Orange,10,exposed,Pre3,22/02/2024,7.2,3.9,,46,1787.42,216.049,25.1918,20,245.245,37,62.3956
E_10_6,Pink,E_10_6_Pink,10,exposed,Pre3,22/02/2024,7.5,4.2,,47,2369.72,288.121,14.1808,44,310.977,71,99.9331
E_10_6,Yellow,E_10_6_Yellow,10,exposed,Pre3,22/02/2024,7.4,4.3,,48,2038.98,210.21,12.8461,37,231.397,61,80.7472
C_10_7,Blue,C_10_7_Blue,10,control,Pre3,22/02/2024,6.7,2.9,,49,2930.8,334.167,17.8512,42,359.359,73,104.271
C_10_7,Orange,C_10_7_Orange,10,control,Pre3,22/02/2024,6.7,3.2,,50,2794.83,265.765,8.5085,34,281.114,54,61.7283
C_10_7,Pink,C_10_7_Pink,10,control,Pre3,22/02/2024,6.9,3.5,,51,1939.71,291.291,182.516,27,478.811,49,123.623
C_10_7,Yellow,C_10_7_Yellow,10,control,Pre3,22/02/2024,7.0,3.3,,52,1835.49,210.043,5.67232,25,220.553,43,48.3816
E_10_7,Blue,E_10_7_Blue,10,exposed,Pre3,22/02/2024,7.8,5.0,,53,4970.5,504.337,30.8641,21,538.704,47,52.052
E_10_7,Orange,E_10_7_Orange,10,exposed,Pre3,22/02/2024,8.6,7.2,,54,3956.51,447.28,56.8901,24,508.841,49,71.9051
E_10_7,Pink,E_10_7_Pink,10,exposed,Pre3,22/02/2024,8.4,6.1,,55,1926.17,251.251,66.5664,18,321.988,35,95.0949
E_10_7,Yellow,E_10_7_Yellow,10,exposed,Pre3,22/02/2024,8.4,6.7,DIED,MISSING,,,,,,,
E_10_7,Yellow2,E_10_7_Yellow2,10,exposed,Pre3,22/02/2024,6.9,2.8,,56,1172.39,144.144,3.33666,13,150.65,18,24.6913
C_10_8,Blue,C_10_8_Blue,10,control,Pre3,23/02/2024,8.5,6.0,,57,3986.51,419.252,22.5225,28,446.946,50,68.0679
C_10_8,Orange,C_10_8_Orange,10,control,Pre3,23/02/2024,9.1,7.6,,1*,23.9075,7.34066,4.5045,5,14.3477,5,14.3477
C_10_8,Pink,C_10_8_Pink,10,control,Pre3,23/02/2024,7.0,3.6,,2*,2819.71,342.342,122.956,34,471.471,63,140.807
C_10_8,Yellow,C_10_8_Yellow,10,control,Pre3,23/02/2024,8.4,6.1,,58,1533.48,174.007,10.01,22,189.522,35,49.7162
E_10_8,Blue,E_10_8_Blue,10,exposed,Pre3,23/02/2024,8.1,5.5,,59,1631.92,172.005,7.17383,31,186.019,50,77.4106
E_10_8,Orange,E_10_8_Orange,10,exposed,Pre3,23/02/2024,8.0,4.9,,3*,3176.69,353.52,110.444,31,470.47,55,80.0799
E_10_8,Pink,E_10_8_Pink,10,exposed,Pre3,23/02/2024,7.0,3.7,,4*,1869.96,207.54,51.2178,25,264.264,40,72.0719
E_10_8,Yellow,E_10_8_Yellow,10,exposed,Pre3,23/02/2024,7.6,4.9,,60,1855.57,202.535,16.3496,35,226.893,60,77.7442
C_10_9,Blue,C_10_9_Blue,10,control,Pre3,23/02/2024,8.4,6.5,,61,3582.67,339.172,16.8501,38,363.53,66,104.938
C_10_9,Orange,C_10_9_Orange,10,control,Pre3,23/02/2024,9.6,8.4,,5*,2805.04,296.129,31.5315,52,340.34,77,140.307
C_10_9,Pink,C_10_9_Pink,10,control,Pre3,23/02/2024,8.6,6.9,,62,1574.21,248.748,116.283,26,371.037,45,147.814
C_10_9,Yellow,C_10_9_Yellow,10,control,Pre3,23/02/2024,8.5,6.8,,63,1299.67,186.186,277.777,28,470.135,41,200.7
E_10_9,Blue,E_10_9_Blue,10,exposed,Pre3,23/02/2024,7.2,3.6,,64,2585.23,270.937,9.84316,27,287.787,48,58.2248
E_10_9,Orange,E_10_9_Orange,10,exposed,Pre3,23/02/2024,8.0,5.7,,6*,2152.84,249.249,35.035,41,291.458,60,96.5964
E_10_9,Pink,E_10_9_Pink,10,exposed,Pre3,23/02/2024,7.9,5.7,,65,2842.75,373.706,49.2158,26,429.095,48,70.9041
E_10_9,Yellow,E_10_9_Yellow,10,exposed,Pre3,23/02/2024,7.4,4.2,,66,1796.19,232.565,56.2227,35,297.296,59,134.634
C_10_10,Blue,C_10_10_Blue,10,control,Pre3,23/02/2024,9.8,9.9,,67,1377.93,203.203,246.079,24,453.786,44,189.523
C_10_10,Orange,C_10_10_Orange,10,control,Pre3,23/02/2024,10.0,9.4,,7*,4656.03,450.95,38.038,42,496.996,90,123.957
C_10_10,Pink,C_10_10_Pink,10,control,Pre3,23/02/2024,9.3,9.1,,68,2486.79,304.471,186.186,19,494.994,38,116.95
C_10_10,Yellow,C_10_10_Yellow,10,control,Pre3,23/02/2024,10.5,12.3,,69,684.97,73.4065,40.0399,19,118.785,28,70.7372
E_10_10,Blue,E_10_10_Blue,10,exposed,Pre3,23/02/2024,5.6,2.0,,70,3549.3,403.57,21.5215,23,430.096,42,57.057
E_10_10,Orange,E_10_10_Orange,10,exposed,Pre3,23/02/2024,6.1,2.4,,8*,1502.35,197.864,28.5285,34,234.234,48,73.2398
E_10_10,Pink,E_10_10_Pink,10,exposed,Pre3,23/02/2024,7.0,3.3,,71,1848.92,254.921,78.9121,22,338.671,42,99.2658
E_10_10,Yellow,E_10_10_Yellow,10,exposed,Pre3,23/02/2024,7.5,4.2,,72,3452.51,372.371,16.6833,44,396.729,80,86.7532
C_10_1,Blue,C_10_1_Blue,10,control,Pre4,24/02/2024,8.7,6.5,,1,3287.12,346.846,18.6853,37,374.207,66,98.2648
C_10_1,Orange,C_10_1_Orange,10,control,Pre4,24/02/2024,8.2,5.7,,2,965.74,135.635,27.6943,21,169.336,36,96.0959
C_10_1,Pink,C_10_1_Pink,10,control,Pre4,24/02/2024,7.6,7.1,DIED,MISSING,,,,,,,
C_10_1,Untagged,C_10_1_Untagged,10,control,Pre4,18/02/2024,,,,3-UNTAG,1063.07,159.159,26.1928,38,197.864,51,123.457
C_10_1,Yellow,C_10_1_Yellow,10,control,Pre4,24/02/2024,8,5.4,,4,1720.22,247.08,173.006,31,426.091,52,151.484
E_10_1,Blue,E_10_1_Blue,10,exposed,Pre4,24/02/2024,8.2,5.8,,5,2644.14,313.313,26.5265,33,346.513,56,85.0849
E_10_1,Orange,E_10_1_Orange,10,exposed,Pre4,24/02/2024,9.3,8.8,,6,2267.91,311.311,28.1948,39,347.847,66,131.298
E_10_1,Pink,E_10_1_Pink,10,exposed,Pre4,24/02/2024,8.6,6.7,DIED,MISSING,,,,,,,
E_10_1,Pink2,E_10_1_Pink2,10,exposed,Pre4,24/02/2024,8.3,5.8,,7,1999.25,237.07,27.3606,30,271.438,50,87.4206
E_10_1,Yellow,E_10_1_Yellow,10,exposed,Pre4,24/02/2024,8.4,6.1,,8,1352.75,160.16,13.013,22,179.179,34,55.3886
C_10_2,Blue,C_10_2_Blue,10,control,Pre4,24/02/2024,8.3,5.6,DIED,MISSING,,,,,,,
C_10_2,Orange,C_10_2_Orange,10,control,Pre4,24/02/2024,9.9,9.7,,9,1803.82,271.438,60.2268,40,341.341,62,147.314
C_10_2,Pink,C_10_2_Pink,10,control,Pre4,24/02/2024,7.9,4.6,DIED,MISSING,,,,,,,
C_10_2,Untagged,C_10_2_Untagged,10,control,Pre4,24/02/2024,,,,10-UNTAG,2903.96,354.354,35.8691,28,396.062,54,99.4326
C_10_2,Yellow,C_10_2_Yellow,10,control,Pre4,24/02/2024,9.8,9.5,,11,1589.58,189.355,268.768,39,464.63,64,284.117
E_10_2,Blue,E_10_2_Blue,10,exposed,Pre4,24/02/2024,9.5,9.5,,12,2358.23,310.643,69.9031,32,387.554,55,146.98
E_10_2,Orange,E_10_2_Orange,10,exposed,Pre4,24/02/2024,9,7.2,,13,3063.7,392.892,58.7253,33,459.459,62,120.12
E_10_2,Pink,E_10_2_Pink,10,exposed,Pre4,24/02/2024,8.5,6.8,,14,1032.55,134.134,46.5465,13,183.85,22,46.7133
E_10_2,Yellow,E_10_2_Yellow,10,exposed,Pre4,24/02/2024,9,7.9,,15,1929.35,286.953,76.91,38,371.871,64,140.64
C_10_3,Blue,C_10_3_Blue,10,control,Pre4,24/02/2024,8.1,5.4,,16,1557.98,231.898,127.961,23,365.198,44,147.481
C_10_3,Orange,C_10_3_Orange,10,control,Pre4,24/02/2024,9.3,8.1,,17,3951.11,387.554,37.7043,29,430.93,57,80.4136
C_10_3,Pink,C_10_3_Pink,10,control,Pre4,24/02/2024,8.2,6.3,,18,1318.76,154.654,16.1828,11,174.174,22,58.058
C_10_3,Yellow,C_10_3_Yellow,10,control,Pre4,24/02/2024,9.4,8.1,,19,2768.5,322.155,72.0719,47,404.904,76,160.66
E_10_3,Blue,E_10_3_Blue,10,exposed,Pre4,24/02/2024,7.5,4.2,,20,1465.89,175.008,44.7113,19,223.223,31,72.5724
E_10_3,Orange,E_10_3_Orange,10,exposed,Pre4,24/02/2024,8,5.3,,21,732.719,71.0709,0.500499,16,75.2418,26,26.6933
E_10_3,Pink,E_10_3_Pink,10,exposed,Pre4,24/02/2024,7.1,3.6,,22,708.363,83.5834,6.5065,18,94.4276,26,37.3706
E_10_3,Yellow,E_10_3_Yellow,10,exposed,Pre4,24/02/2024,7.8,4.5,,23,967.005,109.943,3.00299,14,117.784,23,34.2008
C_10_4,Blue,C_10_4_Blue,10,control,Pre4,25/02/2024,7.8,4.9,,24,3514.21,337.337,19.5195,40,364.531,64,89.2558
C_10_4,Orange,C_10_4_Orange,10,control,Pre4,25/02/2024,8.2,5.9,,25,1479.04,202.202,43.2098,26,250.917,35,70.9041
C_10_4,Pink,C_10_4_Pink,10,control,Pre4,25/02/2024,7.5,4.4,,26,598.83,84.2508,7.84116,26,98.4316,36,60.06
C_10_4,Yellow,C_10_4_Yellow,10,control,Pre4,25/02/2024,7.5,4.4,,27,76.2505,10.3436,0.834165,3,12.1788,5,7.17382
E_10_4,Blue,E_10_4_Blue,10,exposed,Pre4,25/02/2024,6.7,3.1,,28,3710.87,417.583,102.936,18,524.023,36,54.7213
E_10_4,Orange,E_10_4_Orange,10,exposed,Pre4,25/02/2024,7.2,3.7,,29,1072.78,108.108,6.5065,19,118.785,29,39.8731
E_10_4,Pink,E_10_4_Pink,10,exposed,Pre4,25/02/2024,7.9,4.9,,30,1756.43,241.574,72.5724,23,318.485,36,82.4156
E_10_4,Yellow,E_10_4_Yellow,10,exposed,Pre4,25/02/2024,8.4,6,,31,1886.97,220.053,281.114,33,507.673,64,216.049
C_10_5,Blue,C_10_5_Blue,10,control,Pre4,25/02/2024,7.9,4.5,,32,1026.82,102.102,1.16783,15,107.274,26,26.8602
C_10_5,Orange,C_10_5_Orange,10,control,Pre4,25/02/2024,8.1,5.5,,33,2654.92,285.452,21.8552,32,313.98,53,79.5794
C_10_5,Pink,C_10_5_Pink,10,control,Pre4,25/02/2024,7.9,4.8,,34,1043.88,154.488,10.8442,39,174.341,59,99.5994
C_10_5,Yellow,C_10_5_Yellow,10,control,Pre4,25/02/2024,7.7,4.7,,35,2063,205.538,8.00798,32,220.553,55,75.0748
E_10_5,Blue,E_10_5_Blue,10,exposed,Pre4,25/02/2024,8.5,5.8,,36,3229.96,282.782,14.8482,40,306.973,68,95.0949
E_10_5,Orange,E_10_5_Orange,10,exposed,Pre4,25/02/2024,7,3.6,,37,2711.28,334.167,86.7533,29,427.093,54,126.46
E_10_5,Pink,E_10_5_Pink,10,exposed,Pre4,25/02/2024,6.8,3.2,,38,846.232,121.788,37.037,20,164.664,32,58.2248
E_10_5,Yellow,E_10_5_Yellow,10,exposed,Pre4,25/02/2024,7.5,4.7,,39,1239.64,164.331,152.986,17,321.32,30,178.344
C_10_6,Blue,C_10_6_Blue,10,control,Pre4,25/02/2024,7.7,4.4,,40,2239.13,197.03,9.84316,19,211.044,37,55.5555
C_10_6,Orange,C_10_6_Orange,10,control,Pre4,25/02/2024,8.4,6.3,,41,2925.07,301.801,44.2108,40,354.854,66,117.784
C_10_6,Pink,C_10_6_Pink,10,control,Pre4,25/02/2024,7.5,4.7,,42,1338.74,196.696,244.411,19,444.444,40,126.96
C_10_6,Yellow,C_10_6_Yellow,10,control,Pre4,25/02/2024,8.0,5.6,,43,1793.28,276.609,56.8901,56,343.843,100,135.468
E_10_6,Blue,E_10_6_Blue,10,exposed,Pre4,25/02/2024,7.6,5.2,,Never Leaves,0,0,0,0,0,0,0
E_10_6,Orange,E_10_6_Orange,10,exposed,Pre4,25/02/2024,7.2,3.9,,44,1202.89,147.481,15.8492,22,167.167,36,59.059
E_10_6,Pink,E_10_6_Pink,10,exposed,Pre4,25/02/2024,7.5,4.2,,45,3627.98,403.236,14.8482,32,424.257,62,72.2388
E_10_6,Yellow,E_10_6_Yellow,10,exposed,Pre4,25/02/2024,7.4,4.3,,46,1581.67,161.494,3.00299,30,170.003,49,62.2287
C_10_7,Blue,C_10_7_Blue,10,control,Pre4,25/02/2024,6.7,2.9,,47,1785.59,246.079,19.8532,47,276.443,72,107.274
C_10_7,Orange,C_10_7_Orange,10,control,Pre4,25/02/2024,6.7,3.2,,48,1040.88,105.772,2.16883,17,111.445,31,32.032
C_10_7,Pink,C_10_7_Pink,10,control,Pre4,25/02/2024,6.9,3.5,,49,1634.57,234.734,175.175,21,413.58,42,124.791
C_10_7,Yellow,C_10_7_Yellow,10,control,Pre4,25/02/2024,7.0,3.3,,50,2449.4,247.413,7.00699,26,260.593,48,58.892
E_10_7,Blue,E_10_7_Blue,10,exposed,Pre4,25/02/2024,7.8,5.0,,51,1566.63,186.353,34.034,50,232.565,75,95.7623
E_10_7,Orange,E_10_7_Orange,10,exposed,Pre4,25/02/2024,8.6,7.2,,52,4645.42,487.153,40.2068,19,530.53,41,60.3936
E_10_7,Pink,E_10_7_Pink,10,exposed,Pre4,25/02/2024,8.4,6.1,,53,2746.64,347.68,45.8791,42,402.569,72,112.779
E_10_7,Yellow,E_10_7_Yellow,10,exposed,Pre4,25/02/2024,8.4,6.7,DIED,MISSING,,,,,,,
E_10_7,Yellow2,E_10_7_Yellow2,10,exposed,Pre4,25/02/2024,6.9,2.8,,Never Leaves,0,0,0,0,0,0,0
C_10_8,Blue,C_10_8_Blue,10,control,Pre4,26/02/2024,8.5,6.0,,54,3114.91,323.49,28.8621,26,358.191,46,69.9031
C_10_8,Orange,C_10_8_Orange,10,control,Pre4,26/02/2024,9.1,7.6,,55,23.993,2.66933,90.0899,1,92.9261,1,92.9261
C_10_8,Pink,C_10_8_Pink,10,control,Pre4,26/02/2024,7.0,3.6,,56,3211.87,355.855,12.5125,46,376.543,89,109.109
C_10_8,Yellow,C_10_8_Yellow,10,control,Pre4,26/02/2024,8.4,6.1,,57,259.421,27.6943,0.667332,5,29.1958,8,9.50948
E_10_8,Blue,E_10_8_Blue,10,exposed,Pre4,26/02/2024,8.1,5.5,,58,271.856,29.5295,1.5015,6,32.032,10,15.3487
E_10_8,Orange,E_10_8_Orange,10,exposed,Pre4,26/02/2024,8.0,4.9,,59,2496.94,270.27,33.033,24,308.308,44,74.0739
E_10_8,Pink,E_10_8_Pink,10,exposed,Pre4,26/02/2024,7.0,3.7,,60,611.707,93.7603,39.8731,21,138.472,34,69.7363
E_10_8,Yellow,E_10_8_Yellow,10,exposed,Pre4,26/02/2024,7.6,4.9,,61,1003.3,111.111,5.83915,19,120.287,33,45.3786
C_10_9,Blue,C_10_9_Blue,10,control,Pre4,26/02/2024,8.4,6.5,,62,3260.18,305.138,12.8462,44,329.496,81,100.6
C_10_9,Orange,C_10_9_Orange,10,control,Pre4,26/02/2024,9.6,8.4,,63,2542.08,284.951,26.8601,33,321.488,49,98.2648
C_10_9,Pink,C_10_9_Pink,10,control,Pre4,26/02/2024,8.6,6.9,,64,1473.19,203.203,67.9011,28,277.777,46,80.4136
C_10_9,Yellow,C_10_9_Yellow,10,control,Pre4,26/02/2024,8.5,6.8,,65,1726.04,250.917,116.95,34,375.875,58,127.794
E_10_9,Blue,E_10_9_Blue,10,exposed,Pre4,26/02/2024,7.2,3.6,,66,3598.57,373.373,10.8442,26,388.888,47,61.8951
E_10_9,Orange,E_10_9_Orange,10,exposed,Pre4,26/02/2024,8.0,5.7,,67,2499.79,301.301,36.036,35,343.843,63,113.613
E_10_9,Pink,E_10_9_Pink,10,exposed,Pre4,26/02/2024,7.9,5.7,,68,1215.36,186.186,35.5355,18,225.725,27,57.7243
E_10_9,Yellow,E_10_9_Yellow,10,exposed,Pre4,26/02/2024,7.4,4.2,,69,2188.28,269.102,36.0359,42,314.48,72,116.783
C_10_10,Blue,C_10_10_Blue,10,control,Pre4,26/02/2024,9.8,9.9,,70,2110.65,239.406,289.622,19,533.366,40,104.271
C_10_10,Orange,C_10_10_Orange,10,control,Pre4,26/02/2024,10.0,9.4,,71,4081.41,408.241,38.038,33,454.62,76,106.44
C_10_10,Pink,C_10_10_Pink,10,control,Pre4,26/02/2024,9.3,9.1,,72,3722.7,416.749,81.0809,24,503.169,45,116.45
C_10_10,Yellow,C_10_10_Yellow,10,control,Pre4,26/02/2024,10.5,12.3,,73,3200.6,359.692,74.7412,26,440.272,40,61.0609
E_10_10,Blue,E_10_10_Blue,10,exposed,Pre4,26/02/2024,5.6,2.0,,74,1492.51,192.692,16.3497,28,215.548,46,66.0659
E_10_10,Orange,E_10_10_Orange,10,exposed,Pre4,26/02/2024,6.1,2.4,,75,1970.31,252.752,21.6883,46,282.282,75,103.103
E_10_10,Pink,E_10_10_Pink,10,exposed,Pre4,26/02/2024,7.0,3.3,,76,1775.35,232.232,98.0979,23,336.669,43,62.7293
E_10_10,Yellow,E_10_10_Yellow,10,exposed,Pre4,26/02/2024,7.5,4.2,,77,1809.16,208.374,20.8541,28,236.236,48,64.3975
C_10_1,Blue,C_10_1_Blue,10,control,Post1,12/03/2024,8.7,6.5,,33,788.443,74.9081,19.1858,12,96.2628,22,42.3756
C_10_1,Orange,C_10_1_Orange,10,control,Post1,12/03/2024,8.2,5.7,,2,845.074,88.5884,14.014,13,105.105,23,44.3776
C_10_1,Pink,C_10_1_Pink,10,control,Post1,12/03/2024,7.6,7.1,DIED,MISSING,,,,,,,
C_10_1,Untagged,C_10_1_Untagged,10,control,Post1,12/03/2024,,,,3-UNTAG,782.078,111.278,87.5874,21,205.038,33,119.786
C_10_1,Yellow,C_10_1_Yellow,10,control,Post1,12/03/2024,8,5.4,,4,721.968,94.5943,51.5514,18,150.65,29,81.2477
E_10_1,Blue,E_10_1_Blue,10,exposed,Post1,12/03/2024,8.2,5.8,,5,698.557,83.5834,15.1818,18,101.768,30,49.3826
E_10_1,Orange,E_10_1_Orange,10,exposed,Post1,12/03/2024,9.3,8.8,,6,1843.61,235.735,31.3646,24,272.772,37,88.4216
E_10_1,Pink,E_10_1_Pink,10,exposed,Post1,12/03/2024,8.6,6.7,DIED,MISSING,,,,,,,
E_10_1,Pink2,E_10_1_Pink2,10,exposed,Post1,12/03/2024,8.3,5.8,,7,501.969,72.0719,9.84316,21,87.2538,28,43.2098
E_10_1,Yellow,E_10_1_Yellow,10,exposed,Post1,12/03/2024,8.4,6.1,,8,1587.12,207.04,14.1808,26,226.392,42,66.0659
C_10_2,Blue,C_10_2_Blue,10,control,Post1,12/03/2024,8.3,5.6,DIED,MISSING,,,,,,,
C_10_2,Orange,C_10_2_Orange,10,control,Post1,12/03/2024,9.9,9.7,,9,1089.82,136.303,146.48,20,288.788,37,115.949
C_10_2,Pink,C_10_2_Pink,10,control,Post1,12/03/2024,7.9,4.6,DIED,MISSING,,,,,,,
C_10_2,Untagged,C_10_2_Untagged,10,control,Post1,12/03/2024,,,,10-UNTAG,8.11454,2.33567,0,1,2.5025,1,2.5025
C_10_2,Yellow,C_10_2_Yellow,10,control,Post1,12/03/2024,9.8,9.5,,11,1770,202.368,179.512,36,390.056,61,242.742
E_10_2,Blue,E_10_2_Blue,10,exposed,Post1,12/03/2024,9.5,9.5,,12,1101.17,121.121,196.696,24,324.991,49,222.722
E_10_2,Orange,E_10_2_Orange,10,exposed,Post1,12/03/2024,9,7.2,,13,4228.72,413.746,64.064,22,482.982,45,96.2628
E_10_2,Pink,E_10_2_Pink,10,exposed,Post1,12/03/2024,8.5,6.8,,14,319.064,41.041,232.065,16,277.61,18,255.588
E_10_2,Yellow,E_10_2_Yellow,10,exposed,Post1,12/03/2024,9,7.9,,15,1113.2,141.808,45.2117,31,193.693,48,90.0898
C_10_3,Blue,C_10_3_Blue,10,control,Post1,12/03/2024,8.1,5.4,,16,657.819,82.7493,294.461,11,379.045,17,180.347
C_10_3,Orange,C_10_3_Orange,10,control,Post1,12/03/2024,9.3,8.1,,17,805.405,80.5804,133.467,11,216.049,19,98.2648
C_10_3,Pink,C_10_3_Pink,10,control,Post1,12/03/2024,8.2,6.3,DIED,MISSING,,,,,,,
C_10_3,Yellow,C_10_3_Yellow,10,control,Post1,12/03/2024,9.4,8.1,,18,132.837,21.6883,3.00299,5,26.6933,7,21.021
E_10_3,Blue,E_10_3_Blue,10,exposed,Post1,12/03/2024,7.5,4.2,,19,1782.7,208.708,77.2438,21,290.123,40,81.7483
E_10_3,Orange,E_10_3_Orange,10,exposed,Post1,12/03/2024,8,5.3,,20,2275.83,226.059,20.3537,22,250.417,43,61.8951
E_10_3,Pink,E_10_3_Pink,10,exposed,Post1,12/03/2024,7.1,3.6,,21,2580.07,244.077,15.015,29,266.099,48,63.7303
E_10_3,Yellow,E_10_3_Yellow,10,exposed,Post1,12/03/2024,7.8,4.5,,22,1394.06,177.51,38.2048,15,218.384,28,61.5614
C_10_4,Blue,C_10_4_Blue,10,control,Post1,13/03/2024,7.8,4.9,,23,4034.5,354.02,44.044,28,404.404,54,64.7313
C_10_4,Orange,C_10_4_Orange,10,control,Post1,13/03/2024,8.2,5.9,,24,127.168,14.5145,3.67033,4,19.6863,5,10.6773
C_10_4,Pink,C_10_4_Pink,10,control,Post1,13/03/2024,7.5,4.4,,25,508.144,51.3846,3.33666,17,61.2278,23,32.6993
C_10_4,Yellow,C_10_4_Yellow,10,control,Post1,13/03/2024,7.5,4.4,,26,698.517,72.5724,4.17082,15,79.5793,24,33.5334
E_10_4,Blue,E_10_4_Blue,10,exposed,Post1,13/03/2024,6.7,3.1,,27,1753.26,233.066,173.006,23,411.411,40,156.99
E_10_4,Orange,E_10_4_Orange,10,exposed,Post1,13/03/2024,7.2,3.7,,28,787.868,90.4236,3.16983,19,96.7633,34,41.041
E_10_4,Pink,E_10_4_Pink,10,exposed,Post1,13/03/2024,7.9,4.9,,29,655.828,98.5984,82.5824,18,186.52,28,91.4246
E_10_4,Yellow,E_10_4_Yellow,10,exposed,Post1,13/03/2024,8.4,6,,30,1262.56,154.988,375.708,19,533.866,40,101.434
C_10_5,Blue,C_10_5_Blue,10,control,Post1,13/03/2024,7.9,4.5,,31,1011.66,94.4276,8.67532,12,105.605,20,27.8611
C_10_5,Orange,C_10_5_Orange,10,control,Post1,13/03/2024,8.1,5.5,DIED,MISSING,,,,,,,
C_10_5,Untagged,C_10_5_Untagged,10,control,Post1,13/03/2024,,,,32,190.598,25.1918,109.776,6,136.803,9,126.96
C_10_5,Pink,C_10_5_Pink,10,control,Post1,13/03/2024,7.9,4.8,,34,1438.66,180.847,18.3517,37,208.375,58,89.2558
C_10_5,Yellow,C_10_5_Yellow,10,control,Post1,13/03/2024,7.7,4.7,,35,2707.12,311.644,28.0279,61,351.684,102,149.649
E_10_5,Blue,E_10_5_Blue,10,exposed,Post1,13/03/2024,8.5,5.8,,36,153.052,14.1808,2.5025,3,17.8512,5,8.67532
E_10_5,Orange,E_10_5_Orange,10,exposed,Post1,13/03/2024,7,3.6,DIED,MISSING,,,,,,,
E_10_5,Pink,E_10_5_Pink,10,exposed,Post1,13/03/2024,6.8,3.2,DIED,MISSING,,,,,,,
E_10_5,Yellow,E_10_5_Yellow,10,exposed,Post1,13/03/2024,7.5,4.7,DIED,MISSING,,,,,,,
C_10_6,Blue,C_10_6_Blue,10,control,Post1,13/03/2024,7.7,4.4,,37,348.354,34.8681,2.16883,3,37.5375,6,5.5055
C_10_6,Orange,C_10_6_Orange,10,control,Post1,13/03/2024,8.4,6.3,,38,441.447,57.3906,12.5125,18,74.4076,24,47.2138
