Tank,ColorID,ID,Temp,Treatment,Trial,Trial_date,Length,Weight,Notes,Ethovision_trial,DistMove,TimeMove,TimeNotMove,FreqArena,TimeArena,FreqPartial,TimePartial
E_14_10,Pink,E_14_10_Pink,14,exposed,Pre4,26/02/2024,9,7.2,,145,2469.2,244.911,11.8451,31,263.262,53,67.5674
E_14_10,Pink,E_14_10_Pink,14,exposed,Post1,14/03/2024,9,7.2,,66,1954.12,215.715,19.3526,34,242.408,52,86.4195
E_14_10,Pink,E_14_10_Pink,14,exposed,Post2,17/03/2024,9,7.2,,62,914.735,98.5983,4.67132,18,108.942,27,43.2097
E_14_10,Pink,E_14_10_Pink,14,exposed,Post3,20/03/2024,9,7.2,,68,1211.74,112.445,2.50249,22,119.786,36,36.2028
E_14_10,Pink,E_14_10_Pink,14,exposed,Post4,23/03/2024,9,7.2,,56,634.89,80.4135,4.17082,24,89.2557,35,43.8771
E_14_10,Yellow,E_14_10_Yellow,14,exposed,Pre1,17/02/2024,9.4,8,,Never Leaves,0,0,0,0,0,0,0
E_14_10,Yellow,E_14_10_Yellow,14,exposed,Pre2,20/02/2024,9.4,8,,75,584.267,65.0649,5.50549,16,74.908,23,40.8741
E_14_10,Yellow,E_14_10_Yellow,14,exposed,Pre3,23/02/2024,9.4,8,,74,1181.92,130.964,48.048,27,187.187,41,128.295
E_14_10,Yellow,E_14_10_Yellow,14,exposed,Pre4,26/02/2024,9.4,8,,146,4502.97,374.207,9.67633,56,393.893,102,118.618
E_14_10,Yellow,E_14_10_Yellow,14,exposed,Post1,14/03/2024,9.4,8,,67,2952.18,243.576,19.1858,41,271.938,78,108.775
E_14_10,Yellow,E_14_10_Yellow,14,exposed,Post2,17/03/2024,9.4,8,,63,1483.56,116.283,6.84016,22,127.961,41,46.8801
E_14_10,Yellow,E_14_10_Yellow,14,exposed,Post3,20/03/2024,9.4,8,,69,3621.15,313.646,13.5135,48,336.836,82,105.772
E_14_10,Yellow,E_14_10_Yellow,14,exposed,Post4,23/03/2024,9.4,8,,57,3121.76,269.602,12.1788,50,292.792,87,119.453
E_14_2,Blue,E_14_2_Blue,14,exposed,Pre1,15/02/2024,8.2,5.8,,8,4031.37,462.628,88.7552,12,553.719,22,44.2107
E_14_2,Blue,E_14_2_Blue,14,exposed,Pre2,18/02/2024,8.2,5.8,,12,655.038,93.2596,33.7003,26,134.467,32,98.2646
E_14_2,Blue,E_14_2_Blue,14,exposed,Pre3,21/02/2024,8.2,5.8,,12,2550.8,268.435,26.026,24,300.467,43,74.4076
E_14_2,Blue,E_14_2_Blue,14,exposed,Pre4,24/02/2024,8.2,5.8,,85,1279.19,128.378,4.75475,18,134.634,27,30.6973
E_14_2,Blue,E_14_2_Blue,14,exposed,Post1,12/03/2024,8.2,5.8,,12,2534.16,230.73,9.17582,21,243.41,42,49.049
E_14_2,Blue,E_14_2_Blue,14,exposed,Post2,15/03/2024,8.2,5.8,,10,574.598,64.3976,2.002,7,67.5674,13,19.019
E_14_2,Blue,E_14_2_Blue,14,exposed,Post3,18/03/2024,8.2,5.8,,10,983.623,136.136,38.3716,19,179.513,31,78.2448
E_14_2,Blue,E_14_2_Blue,14,exposed,Post4,21/03/2024,8.2,5.8,,8,1501.04,145.979,39.8731,15,188.522,29,77.9111
E_14_2,Orange,E_14_2_Orange,14,exposed,Pre1,15/02/2024,8,5.6,,Never Leaves,0,0,0,0,0,0,0
E_14_2,Orange,E_14_2_Orange,14,exposed,Pre2,18/02/2024,8,5.6,,13,11.0453,3.5035,1.66833,1,5.50549,1,5.50549
E_14_2,Orange,E_14_2_Orange,14,exposed,Pre3,21/02/2024,8,5.6,,Never Leaves,0,0,0,0,0,0,0
E_14_2,Orange,E_14_2_Orange,14,exposed,Pre4,24/02/2024,8,5.6,,Never leaves,0,0,0,0,0,0,0
E_14_2,Orange,E_14_2_Orange,14,exposed,Post1,12/03/2024,8,5.6,,Never Leaves,0,0,0,0,0,0,0
E_14_2,Orange,E_14_2_Orange,14,exposed,Post2,15/03/2024,8,5.6,,Never Leaves,0,0,0,0,0,0,0
E_14_2,Orange,E_14_2_Orange,14,exposed,Post3,18/03/2024,8,5.6,,11,546.353,45.5454,3.16983,5,49.5494,9,12.012
E_14_2,Orange,E_14_2_Orange,14,exposed,Post4,21/03/2024,8,5.6,,Never Leaves,0,0,0,0,0,0,0
E_14_2,Pink,E_14_2_Pink,14,exposed,Pre1,15/02/2024,8.4,6.2,,Never Leaves,0,0,0,0,0,0,0
E_14_2,Pink,E_14_2_Pink,14,exposed,Pre2,18/02/2024,8.4,6.2,,14,3725.6,337.67,15.3486,37,359.692,70,95.929
E_14_2,Pink,E_14_2_Pink,14,exposed,Pre3,21/02/2024,8.4,6.2,,13,2793.25,267.433,24.8581,37,300.967,59,82.4155
E_14_2,Pink,E_14_2_Pink,14,exposed,Pre4,24/02/2024,8.4,6.2,,86,3503.28,333.499,16.5165,35,360.359,62,79.4125
E_14_2,Pink,E_14_2_Pink,14,exposed,Post1,12/03/2024,8.4,6.2,,13,1574.61,163.163,17.8511,22,185.685,34,47.3806
E_14_2,Pink,E_14_2_Pink,14,exposed,Post2,15/03/2024,8.4,6.2,,11,1342.77,161.828,32.0319,31,201.201,49,64.0639
E_14_2,Pink,E_14_2_Pink,14,exposed,Post3,18/03/2024,8.4,6.2,,12,1881.38,200.033,14.6813,27,220.386,40,54.2207
E_14_2,Pink,E_14_2_Pink,14,exposed,Post4,21/03/2024,8.4,6.2,,9,500.197,51.5514,0.333666,14,54.2207,23,26.1928
E_14_2,Yellow,E_14_2_Yellow,14,exposed,Pre1,15/02/2024,8.3,6,,9,1211.15,116.283,3.83716,17,123.957,28,35.7023
E_14_2,Yellow,E_14_2_Yellow,14,exposed,Pre2,18/02/2024,8.3,6,,15,2097.06,190.524,34.7013,16,228.895,34,60.8941
E_14_2,Yellow,E_14_2_Yellow,14,exposed,Pre3,21/02/2024,8.3,6,,14,1743.21,200.7,115.782,17,320.487,60,150.317
E_14_2,Yellow,E_14_2_Yellow,14,exposed,Pre4,24/02/2024,8.3,6,,87,3362.98,306.306,37.8711,34,350.35,62,101.935
E_14_2,Yellow,E_14_2_Yellow,14,exposed,Post1,12/03/2024,8.3,6,,14,35.5308,5.17183,49.7163,3,55.5555,3,55.5555
E_14_2,Yellow,E_14_2_Yellow,14,exposed,Post2,15/03/2024,8.3,6,,12,549.489,60.8941,54.5545,6,116.616,11,49.8831
E_14_2,Yellow,E_14_2_Yellow,14,exposed,Post3,18/03/2024,8.3,6,,13,1015.31,121.455,3.83716,20,130.63,32,51.2178
E_14_2,Yellow,E_14_2_Yellow,14,exposed,Post4,21/03/2024,8.3,6,,10,549.807,59.059,1.33466,10,62.8961,17,25.3587
E_14_3,Blue,E_14_3_Blue,14,exposed,Pre1,15/02/2024,6.6,2.8,,Never Leaves,0,0,0,0,0,0,0
E_14_3,Blue,E_14_3_Blue,14,exposed,Pre2,18/02/2024,6.6,2.8,,20,2935.27,368.535,53.053,39,429.929,60,94.2608
E_14_3,Blue,E_14_3_Blue,14,exposed,Pre3,21/02/2024,6.6,2.8,,19,2877.58,339.172,48.7153,35,394.394,63,96.7633
E_14_3,Blue,E_14_3_Blue,14,exposed,Pre4,24/02/2024,6.6,2.8,,91,1990.21,208.541,3.5035,18,215.215,35,42.042
E_14_3,Blue,E_14_3_Blue,14,exposed,Post1,12/03/2024,6.6,2.8,,19,1577.1,167.501,64.7313,31,238.738,48,70.7373
E_14_3,Blue,E_14_3_Blue,14,exposed,Post2,15/03/2024,6.6,2.8,,17,829.985,81.7483,1.16783,11,85.0849,20,25.1918
E_14_3,Blue,E_14_3_Blue,14,exposed,Post3,18/03/2024,6.6,2.8,,18,1533.29,149.983,9.17583,23,162.996,43,43.8771
E_14_3,Blue,E_14_3_Blue,14,exposed,Post4,21/03/2024,6.6,2.8,,Never Leaves,0,0,0,0,0,0,0
E_14_3,Orange,E_14_3_Orange,14,exposed,Pre1,15/02/2024,6.4,2.7,,Never Leaves,0,0,0,0,0,0,0
E_14_3,Orange,E_14_3_Orange,14,exposed,Pre2,18/02/2024,6.4,2.7,,21,746.774,71.7383,2.16883,11,76.0759,21,28.5285
E_14_3,Orange,E_14_3_Orange,14,exposed,Pre3,21/02/2024,6.4,2.7,,20,415.06,36.5364,0.500499,5,38.2048,9,11.8451
E_14_3,Orange,E_14_3_Orange,14,exposed,Pre4,24/02/2024,6.4,2.7,,Never Leaves,0,0,0,0,0,0,0
E_14_3,Orange,E_14_3_Orange,14,exposed,Post1,12/03/2024,6.4,2.7,,20,95.717,9.17582,0.834165,3,11.6783,4,5.50549
E_14_3,Orange,E_14_3_Orange,14,exposed,Post2,15/03/2024,6.4,2.7,,Never Leaves,0,0,0,0,0,0,0
E_14_3,Orange,E_14_3_Orange,14,exposed,Post3,18/03/2024,6.4,2.7,,19,461.25,47.8811,1.83516,11,51.5514,16,19.8531
E_14_3,Orange,E_14_3_Orange,14,exposed,Post4,21/03/2024,6.4,2.7,,13,202.28,19.019,1.16783,2,20.5205,4,9.00898
E_14_3,Pink,E_14_3_Pink,14,exposed,Pre1,15/02/2024,7.2,3.8,,13,1571.16,141.641,1.5015,21,147.814,38,42.7092
E_14_3,Pink,E_14_3_Pink,14,exposed,Pre2,18/02/2024,7.2,3.8,,22_untqg,2174.85,206.372,11.5115,32,224.39,43,59.0589
E_14_3,Pink,E_14_3_Pink,14,exposed,Pre3,21/02/2024,7.2,3.8,,21_Untag,3148.51,321.154,10.1768,40,339.171,70,82.7492
E_14_3,Pink,E_14_3_Pink,14,exposed,Pre4,24/02/2024,7.2,3.8,,92,2127.13,222.222,6.84015,24,235.068,39,43.5434
E_14_3,Pink,E_14_3_Pink,14,exposed,Post1,12/03/2024,7.2,3.8,,21_Untag,584.123,68.902,1.5015,24,75.4085,34,36.0359
E_14_3,Pink,E_14_3_Pink,14,exposed,Post2,15/03/2024,7.2,3.8,,18_Untag,1254.7,115.448,2.66933,21,121.955,37,39.8731
E_14_3,Pink,E_14_3_Pink,14,exposed,Post3,18/03/2024,7.2,3.8,,Untag_20,1032.26,95.7621,5.17182,15,103.436,26,23.3566
E_14_3,Pink,E_14_3_Pink,14,exposed,Post4,21/03/2024,7.2,3.8,,Untag_14,250.338,33.1998,15.5155,11,50.5504,15,38.2048
E_14_3,Yellow,E_14_3_Yellow,14,exposed,Pre1,15/02/2024,7.9,4.4,,14,3854.66,362.529,12.1788,34,381.381,61,80.2468
E_14_3,Yellow,E_14_3_Yellow,14,exposed,Pre2,18/02/2024,7.9,4.4,,23,1732.84,173.506,8.00798,14,185.185,27,37.2038
E_14_3,Yellow,E_14_3_Yellow,14,exposed,Pre3,21/02/2024,7.9,4.4,,22,1721.62,217.717,20.1868,32,245.745,54,79.7463
E_14_3,Yellow,E_14_3_Yellow,14,exposed,Pre4,24/02/2024,7.9,4.4,,93,3154.44,359.526,13.3467,36,380.713,62,92.9261
E_14_3,Yellow,E_14_3_Yellow,14,exposed,Post1,12/03/2024,7.9,4.4,,22,1433.39,139.806,7.34066,29,155.489,45,55.7223
E_14_3,Yellow,E_14_3_Yellow,14,exposed,Post2,15/03/2024,7.9,4.4,,19,1338.22,154.988,8.84216,35,173.673,53,76.5764
E_14_3,Yellow,E_14_3_Yellow,14,exposed,Post3,18/03/2024,7.9,4.4,,21,627.624,102.769,5.005,40,117.784,56,83.5834
E_14_3,Yellow,E_14_3_Yellow,14,exposed,Post4,21/03/2024,7.9,4.4,,15,647.128,72.0719,3.16983,21,81.9151,30,34.7013
E_14_4,Blue,E_14_4_Blue,14,exposed,Pre1,16/02/2024,8.9,7.4,,Never Leaves,0,0,0,0,0,0,0
E_14_4,Blue,E_14_4_Blue,14,exposed,Pre2,19/02/2024,8.9,7.4,,28,1277.38,120.287,9.50949,24,136.136,38,52.3856
E_14_4,Blue,E_14_4_Blue,14,exposed,Pre3,22/02/2024,8.9,7.4,,27,4540.62,346.012,5.67233,52,361.861,96,86.4196
E_14_4,Blue,E_14_4_Blue,14,exposed,Pre4,25/02/2024,8.9,7.4,,98,1240.59,123.123,3.003,21,130.63,32,35.8691
E_14_4,Blue,E_14_4_Blue,14,exposed,Post1,13/03/2024,8.9,7.4,,27,1634.89,154.654,7.17383,26,167.667,45,61.3946
E_14_4,Blue,E_14_4_Blue,14,exposed,Post2,16/03/2024,8.9,7.4,,24,240.748,30.1968,2.33567,8,34.2008,11,15.015
E_14_4,Blue,E_14_4_Blue,14,exposed,Post3,19/03/2024,8.9,7.4,,25,1602.56,149.816,2.66933,34,159.159,55,62.8961
E_14_4,Blue,E_14_4_Blue,14,exposed,Post4,22/03/2024,8.9,7.4,,Never Leves,0,0,0,0,0,0,0
E_14_4,Orange,E_14_4_Orange,14,exposed,Pre1,16/02/2024,9.1,7.9,,19,3972.71,402.902,27.0269,28,435.935,56,81.4145
E_14_4,Orange,E_14_4_Orange,14,exposed,Pre2,19/02/2024,9.1,7.9,,never leaves,0,0,0,0,0,0,0
E_14_4,Orange,E_14_4_Orange,14,exposed,Pre3,22/02/2024,9.1,7.9,,28,2590.76,297.463,52.3856,41,359.025,69,140.473
E_14_4,Orange,E_14_4_Orange,14,exposed,Pre4,25/02/2024,9.1,7.9,,99,2585.6,308.808,69.7362,44,388.888,74,148.481
E_14_4,Orange,E_14_4_Orange,14,exposed,Post1,13/03/2024,9.1,7.9,,28,4077.24,413.412,125.292,20,542.541,39,137.304
E_14_4,Orange,E_14_4_Orange,14,exposed,Post2,16/03/2024,9.1,7.9,,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_4,Orange,E_14_4_Orange,14,exposed,Post3,19/03/2024,9.1,7.9,,26,3346.77,334.667,43.7102,31,384.717,54,94.5943
E_14_4,Orange,E_14_4_Orange,14,exposed,Post4,22/03/2024,9.1,7.9,,19,3523.52,362.695,55.5554,41,426.592,65,125.959
E_14_4,Pink,E_14_4_Pink,14,exposed,Pre1,16/02/2024,9.5,8.6,,Never Leaves,0,0,0,0,0,0,0
E_14_4,Pink,E_14_4_Pink,14,exposed,Pre2,19/02/2024,9.5,8.6,,29,326.287,46.3796,23.6903,10,71.905,14,37.2038
E_14_4,Pink,E_14_4_Pink,14,exposed,Pre3,22/02/2024,9.5,8.6,,29,1613.09,141.474,12.012,22,157.49,40,59.7262
E_14_4,Pink,E_14_4_Pink,14,exposed,Pre4,25/02/2024,9.5,8.6,,Never leaves,0,0,0,0,0,0,0
E_14_4,Pink,E_14_4_Pink,14,exposed,Post1,13/03/2024,9.5,8.6,,29,2060.28,189.355,12.012,31,206.539,56,57.2237
E_14_4,Pink,E_14_4_Pink,14,exposed,Post2,16/03/2024,9.5,8.6,,25,1901.9,170.503,12.3456,32,190.356,48,60.0599
E_14_4,Pink,E_14_4_Pink,14,exposed,Post3,19/03/2024,9.5,8.6,,27,234.498,23.023,0,2,23.5235,5,6.50649
E_14_4,Pink,E_14_4_Pink,14,exposed,Post4,22/03/2024,9.5,8.6,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_4,Yellow,E_14_4_Yellow,14,exposed,Pre1,16/02/2024,9.5,9.2,,20,1726.56,176.676,215.882,19,400.567,46,215.882
E_14_4,Yellow,E_14_4_Yellow,14,exposed,Pre2,19/02/2024,9.5,9.2,,30,3782.25,377.209,35.7023,36,420.419,69,130.63
E_14_4,Yellow,E_14_4_Yellow,14,exposed,Pre3,22/02/2024,9.5,9.2,,30,3398.94,352.852,23.3566,57,386.886,107,149.149
E_14_4,Yellow,E_14_4_Yellow,14,exposed,Pre4,25/02/2024,9.5,9.2,,100,3574.1,401.067,24.024,37,431.931,69,103.437
E_14_4,Yellow,E_14_4_Yellow,14,exposed,Post1,13/03/2024,9.5,9.2,,30,1428.72,181.014,26.5265,37,214.714,57,107.941
E_14_4,Yellow,E_14_4_Yellow,14,exposed,Post2,16/03/2024,9.5,9.2,,26,1019.07,136.136,13.013,33,155.655,52,84.9181
E_14_4,Yellow,E_14_4_Yellow,14,exposed,Post3,19/03/2024,9.5,9.2,,28,1131.02,135.802,15.3487,39,160.327,58,85.0849
E_14_4,Yellow,E_14_4_Yellow,14,exposed,Post4,22/03/2024,9.5,9.2,,20,1290.88,173.84,20.1868,47,206.373,69,114.614
E_14_5,Blue,E_14_5_Blue,14,exposed,Pre1,16/02/2024,8.2,5.8,,25,2499.9,270.77,14.3476,38,291.624,68,94.928
E_14_5,Blue,E_14_5_Blue,14,exposed,Pre2,19/02/2024,8.2,5.8,,35,1154.33,121.955,21.8551,14,146.313,24,50.2167
E_14_5,Blue,E_14_5_Blue,14,exposed,Pre3,22/02/2024,8.2,5.8,,35,511.19,54.2208,9.50949,13,66.0659,19,36.5365
E_14_5,Blue,E_14_5_Blue,14,exposed,Pre4,25/02/2024,8.2,5.8,,105,2775.28,273.273,10.5105,30,289.956,53,65.7323
E_14_5,Blue,E_14_5_Blue,14,exposed,Post1,13/03/2024,8.2,5.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_5,Blue,E_14_5_Blue,14,exposed,Post2,16/03/2024,8.2,5.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_5,Blue,E_14_5_Blue,14,exposed,Post3,19/03/2024,8.2,5.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_5,Blue,E_14_5_Blue,14,exposed,Post4,22/03/2024,8.2,5.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_5,Orange,E_14_5_Orange,14,exposed,Pre1,16/02/2024,7.7,4.8,,26,4026.07,319.152,3.5035,31,328.828,61,56.3896
E_14_5,Orange,E_14_5_Orange,14,exposed,Pre2,19/02/2024,7.7,4.8,,36,1387.25,122.122,2.16883,20,128.962,33,42.5425
E_14_5,Orange,E_14_5_Orange,14,exposed,Pre3,22/02/2024,7.7,4.8,,36,710.734,74.7412,2.002,17,80.0798,25,34.2008
E_14_5,Orange,E_14_5_Orange,14,exposed,Pre4,25/02/2024,7.7,4.8,,106,807.207,69.4025,0.667332,11,72.0719,21,23.023
E_14_5,Orange,E_14_5_Orange,14,exposed,Post1,13/03/2024,7.7,4.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_5,Orange,E_14_5_Orange,14,exposed,Post2,16/03/2024,7.7,4.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_5,Orange,E_14_5_Orange,14,exposed,Post3,19/03/2024,7.7,4.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_5,Orange,E_14_5_Orange,14,exposed,Post4,22/03/2024,7.7,4.8,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_5,Pink,E_14_5_Pink,14,exposed,Pre1,16/02/2024,7.6,5,,27,4918.88,520.686,28.5284,19,553.385,36,37.3706
E_14_5,Pink,E_14_5_Pink,14,exposed,Pre2,19/02/2024,7.6,5,,37,4798.12,475.808,15.6823,28,496.829,47,65.3986
E_14_5,Pink,E_14_5_Pink,14,exposed,Pre3,22/02/2024,7.6,5,,37,3948.59,424.59,32.8661,23,463.629,44,61.7282
E_14_5,Pink,E_14_5_Pink,14,exposed,Pre4,25/02/2024,7.6,5,,107,4621.48,485.651,63.7302,11,551.884,32,57.5574
E_14_5,Pink,E_14_5_Pink,14,exposed,Post1,13/03/2024,7.6,5,,34,2293.36,239.906,35.3686,38,284.951,61,97.931
E_14_5,Pink,E_14_5_Pink,14,exposed,Post2,16/03/2024,7.6,5,,30,2280.62,244.41,34.0339,41,288.788,69,90.924
E_14_5,Pink,E_14_5_Pink,14,exposed,Post3,19/03/2024,7.6,5,,33,970.388,105.105,395.227,5,501.5,8,67.7342
E_14_5,Pink,E_14_5_Pink,14,exposed,Post4,22/03/2024,7.6,5,,22,1611.05,177.51,9.34265,30,196.029,44,61.3945
E_14_5,Yellow,E_14_5_Yellow,14,exposed,Pre1,16/02/2024,8.5,6,,28,4820.16,440.273,10.6773,46,459.792,89,113.947
E_14_5,Yellow,E_14_5_Yellow,14,exposed,Pre2,19/02/2024,8.5,6,,77,740.86,74.2407,27.8611,14,105.939,22,64.898
E_14_5,Yellow,E_14_5_Yellow,14,exposed,Pre3,22/02/2024,8.5,6,,38,1113.22,123.79,52.052,13,178.178,22,74.4076
E_14_5,Yellow,E_14_5_Yellow,14,exposed,Pre4,25/02/2024,8.5,6,,108,4064.2,378.211,22.6893,42,408.408,86,89.7563
E_14_5,Yellow,E_14_5_Yellow,14,exposed,Post1,13/03/2024,8.5,6,,35,2686.35,258.925,7.50749,50,277.777,87,80.5804
E_14_5,Yellow,E_14_5_Yellow,14,exposed,Post2,16/03/2024,8.5,6,,31,1003.32,118.452,8.00799,43,135.969,62,72.0719
E_14_5,Yellow,E_14_5_Yellow,14,exposed,Post3,19/03/2024,8.5,6,,34,1919.83,176.676,9.17582,15,188.355,31,47.3806
E_14_5,Yellow,E_14_5_Yellow,14,exposed,Post4,22/03/2024,8.5,6,,23,2716.15,240.073,6.5065,34,253.42,61,82.7493
E_14_6,Blue,E_14_6_Blue,14,exposed,Pre1,16/02/2024,6.4,2.6,,33,4943.41,424.59,4.004,32,435.268,63,64.7313
E_14_6,Blue,E_14_6_Blue,14,exposed,Pre2,19/02/2024,6.4,2.6,,42,327.146,42.7093,39.7063,11,85.7523,16,61.2278
E_14_6,Blue,E_14_6_Blue,14,exposed,Pre3,22/02/2024,6.4,2.6,,42,2085.46,186.353,2.002,16,191.191,34,34.3676
E_14_6,Blue,E_14_6_Blue,14,exposed,Pre4,25/02/2024,6.4,2.6,,113,3288.1,276.443,4.33766,34,287.287,65,55.5555
E_14_6,Blue,E_14_6_Blue,14,exposed,Post1,13/03/2024,6.4,2.6,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_6,Blue,E_14_6_Blue,14,exposed,Post2,16/03/2024,6.4,2.6,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_6,Blue,E_14_6_Blue,14,exposed,Post3,19/03/2024,6.4,2.6,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_6,Blue,E_14_6_Blue,14,exposed,Post4,22/03/2024,6.4,2.6,DIED,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_6,Orange,E_14_6_Orange,14,exposed,Pre1,16/02/2024,6.4,2.6,,34,4950.49,414.58,8.34165,42,429.929,77,65.7322
E_14_6,Orange,E_14_6_Orange,14,exposed,Pre2,19/02/2024,6.4,2.6,,76,3050.96,249.082,7.34065,25,261.094,43,48.7152
E_14_6,Orange,E_14_6_Orange,14,exposed,Pre3,22/02/2024,6.4,2.6,,43_Untag,1562.46,162.829,10.1768,34,185.018,46,62.3955
E_14_6,Orange,E_14_6_Orange,14,exposed,Pre4,25/02/2024,6.4,2.6,,114_Untag,2299.41,200.033,7.50748,24,212.545,40,46.7132
E_14_6,Orange,E_14_6_Orange,14,exposed,Post1,13/03/2024,6.4,2.6,,41_untag,1162.22,97.931,2.16883,21,105.438,32,36.2028
E_14_6,Orange,E_14_6_Orange,14,exposed,Post2,16/03/2024,6.4,2.6,,MISSING,NA,NA,NA,NA,NA,NA,NA
E_14_6,Orange,E_14_6_Orange,14,exposed,Post3,19/03/2024,6.4,2.6,,nontag_39,656.972,64.2307,0.500499,23,70.0699,31,33.7003
E_14_6,Orange,E_14_6_Orange,14,exposed,Post4,22/03/2024,6.4,2.6,,untag:´_28,232.325,21.3546,0.834165,5,23.3566,6,10.1768
E_14_6,Pink,E_14_6_Pink,14,exposed,Pre1,16/02/2024,6.9,3.6,,35,3060.53,404.737,67.4005,14,474.974,21,50.0499
E_14_6,Pink,E_14_6_Pink,14,exposed,Pre2,19/02/2024,6.9,3.6,,44,1761.83,242.742,26.1928,35,276.442,54,89.7562
E_14_6,Pink,E_14_6_Pink,14,exposed,Pre3,22/02/2024,6.9,3.6,,44,1547.24,197.03,24.1908,32,228.728,48,88.5883
E_14_6,Pink,E_14_6_Pink,14,exposed,Pre4,25/02/2024,6.9,3.6,,115,2123.65,261.094,15.5155,27,282.782,44,62.0619
E_14_6,Pink,E_14_6_Pink,14,exposed,Post1,13/03/2024,6.9,3.6,,40,2029.88,230.23,60.2267,26,295.128,44,54.3876
E_14_6,Pink,E_14_6_Pink,14,exposed,Post2,16/03/2024,6.9,3.6,,36,2859.86,300.466,14.014,23,319.819,40,57.7242
E_14_6,Pink,E_14_6_Pink,14,exposed,Post3,19/03/2024,6.9,3.6,,40,3177.23,329.996,39.3726,8,371.537,18,25.6923
E_14_6,Pink,E_14_6_Pink,14,exposed,Post4,22/03/2024,6.9,3.6,,29,3186.97,355.688,38.5384,22,398.23,38,59.0589
E_14_6,Yellow,E_14_6_Yellow,14,exposed,Pre1,16/02/2024,6.2,2.4,,36,2197.43,258.925,21.1878,25,285.285,44,50.7173
E_14_6,Yellow,E_14_6_Yellow,14,exposed,Pre2,19/02/2024,6.2,2.4,,45,4174.36,429.262,44.5445,23,478.644,44,48.048
E_14_6,Yellow,E_14_6_Yellow,14,exposed,Pre3,22/02/2024,6.2,2.4,,45,3097.81,341.341,58.8921,23,404.571,43,71.2378
E_14_6,Yellow,E_14_6_Yellow,14,exposed,Pre4,25/02/2024,6.2,2.4,,116,3343.95,408.908,32.5325,27,447.113,53,74.4076
E_14_6,Yellow,E_14_6_Yellow,14,exposed,Post1,13/03/2024,6.2,2.4,,42,1691.45,178.178,49.5495,24,233.233,42,76.7433
E_14_6,Yellow,E_14_6_Yellow,14,exposed,Post2,16/03/2024,6.2,2.4,,37,1749.62,203.537,15.5155,17,221.888,28,39.039
E_14_6,Yellow,E_14_6_Yellow,14,exposed,Post3,19/03/2024,6.2,2.4,,41,1841.14,201.201,21.1878,23,227.894,38,51.8851
E_14_6,Yellow,E_14_6_Yellow,14,exposed,Post4,22/03/2024,6.2,2.4,,30,1241.84,146.313,14.8482,21,165.665,33,49.3826
E_14_7,Blue,E_14_7_Blue,14,exposed,Pre1,16/02/2024,8.2,5.7,,39,2419.81,260.093,15.015,34,280.947,56,81.0809
E_14_7,Blue,E_14_7_Blue,14,exposed,Pre2,19/02/2024,8.2,5.7,,49,2417.31,301.134,56.5565,33,363.53,55,113.113
E_14_7,Blue,E_14_7_Blue,14,exposed,Pre3,22/02/2024,8.2,5.7,,49,681.806,60.06,33.1998,5,94.5944,8,45.7123
E_14_7,Blue,E_14_7_Blue,14,exposed,Pre4,25/02/2024,8.2,5.7,,Never leaves,0,0,0,0,0,0,0
E_14_7,Blue,E_14_7_Blue,14,exposed,Post1,14/03/2024,8.2,5.7,,Never Leaves,0,0,0,0,0,0,0
E_14_7,Blue,E_14_7_Blue,14,exposed,Post2,16/03/2024,8.2,5.7,,42,1831.72,185.185,14.014,19,203.203,33,49.7163
E_14_7,Blue,E_14_7_Blue,14,exposed,Post3,19/03/2024,8.2,5.7,,46,1075.15,113.447,1.5015,23,118.785,35,43.043
E_14_7,Blue,E_14_7_Blue,14,exposed,Post4,22/03/2024,8.2,5.7,,35,1470.65,191.858,17.6843,13,212.712,21,45.7123
E_14_7,Orange,E_14_7_Orange,14,exposed,Pre1,16/02/2024,8.8,7,,40,2982.58,285.618,20.5205,35,313.479,57,83.2497
E_14_7,Orange,E_14_7_Orange,14,exposed,Pre2,19/02/2024,8.8,7,,50,255.423,30.6973,0.166833,6,32.3656,9,16.5165
E_14_7,Orange,E_14_7_Orange,14,exposed,Pre3,22/02/2024,8.8,7,,50,2659.17,211.044,3.50349,27,220.386,46,58.3915
E_14_7,Orange,E_14_7_Orange,14,exposed,Pre4,25/02/2024,8.8,7,,121,464.923,33.8671,0.834165,4,35.3686,8,8.84215
E_14_7,Orange,E_14_7_Orange,14,exposed,Post1,14/03/2024,8.8,7,,47,3120.23,308.141,6.84015,25,319.986,41,56.0559
